tweet;TweetID;Label;Unnamed: 2;Unnamed: 3
Took small profit in BIDU before lunch Out  15411 for  024  Lunch time;94433690075148288;4;;
TraderFlorida you gonna hold any bidu through earnings;94433451603804161;2a;;
BCR RTbeautiful shorts imo RT BIDU what a pop messageid65461522;94432039113207808;4;;
A bid in for BIDU lets see if they give it to me;52451033837867008;4;;
BIDU added short todaybefore april 29 it can test 120 levelprofit taking going on low volume fake rally;52438198789472256;2b;;
TraderFlorida When is a stock too high to buy BIDU YOKU SINA SOHU NTES;52429085770657792;0;;
BIDU  saw that BIDU is about to come down ;52423311409414145;0;;
I hope you guys are ready for the next Chinese rate hike Next holiday is Qingming Festival on April 4th5th  SINA BIDU DANG YOKU FCX;52436441556463616;2a;;
BIDU added here 13498 for a few;52449406632464384;2a;;
Stand Up To Giant Firms   BIDU  ;52434005987049472;4;;
bullflags in AAPL BIDU SINA I am long them all tier 1 but not ready to add especially with resistance in BIDU and SINA;94436553513893888;4;;
They ATE MY LUNCH today on the BIDU 165s what a stupid purchas messageid65464151;94442514135785472;2a;;
AAPL picking up BIDU SINA looking good for highers;94451650890174464;4;;
Earnings I am watching next week NFLX BIDU WAT UA ILMN LVS TPX AMZN CROX V GMCR PNRA DECK CRR QLIK;94436811333582848;4;;
SINA BIDU HOD  AAPL working well  TZOO looking good and stalking MCP;94436993014038528;4;;
RT TraderFlorida BIDU clears new highs on volume will add;94450270808969216;2a;;
BIDU clears new highs on volume will add;94450228937228289;4;;
Hourly Trending Social Volume AAPL58 MCP58 CAT51 SPY35 GOOG32 MSFT23 SHZ22 BIDU18 MCD18 wwwstocialcom;94437693689298945;2a;;
TraderFlorida Nice add on BIDU yesterday  I got shaken out of mine  I thought your were crazy for adding I am eating humble pie now;94453077129703424;4;;
TraderFlorida BIDU I do have ot say  Youaredamn good Maybe someday my hands can be strong as yours Wink Wink Have a good one;94453972361940992;4;;
Beta ripping againBIDU GOOG AMZN NFLX AAPLlong from yesterday CMGlong PCLNguess we do not need new leadersold ones rock;94451896634441729;2a;;
Some of the top movers at midday TZOO 96 APKT  69 RVBD 35 BIDU 29 SINA  29 CMG 19 WYNN 17 etc;94454111981936640;4;;
Cant agree more RTChung55 TraderFlorida BIDU I do have ot say  Youaredamn good Maybe someday my hands can be strong as yours;94454833276395520;4;;
Thanks made up for the BIDU they dropped it yesterday and toda messageid65467689;94459863891058689;2a;;
Heard round the TCMLLC water cooler  MCP MOS WLT SNDK ARCO FRAN LRAD FIO GNC BIDU 155 YNDX 35 MS IDCC TQQQ SLX;94468890867937280;2a;;
BIDU what I am looking for after earnings ;94478078847365120;2a;;
Fitzstock2004 look at the juice in BIDU weeklys I am not passing that up;94479219299581954;4;;
I think it is BIDU no pos;94472066983669760;2a;;
BIDU running up into next weeks earnings might be one to watch messageid65472365;94480693165424641;4;;
RT Carsondahlberg Still room to go and near daily support RT RMBrenna reports on BIDU ;94478035662815232;4;;
bidu can someone confirm earnings are after MIT close on Monday Thx;94480974406090752;2a;;
RT Michiganwar GOOG wow  AAPL wow  Whats next tweets  guess I was wrong about BIDU  look at CMG  huge move today;94477075431424000;4;;
Still just sitting short in BIDU its been ranging for an hour;94489928871841792;2b;;
bidu Q2 earnings conf call monday 25 July 8pm ET ;94483460512686080;4;;
Top movers today were  INFA 75 APKT 9 TZOO 61  CYOU 31 BIDU 26 SINA  23 CMG 22 AAPL 15 etc;94497581748600832;4;;
RT Bramsal MCP AAPL BIDU SINA TZOO all working well so far so good;94497332812464128;4;;
Ticker tape parade Earnings reports winding down But results on tap next week from NFLX BIDU AMZN TXN F MMM BP AMZN BA XOM;94494892587364352;2a;;
Good trading today people Over 5k in pure profits Got a lot back from scalps TZOO MCP hold SINA BIDU AAPL May the FORCE be with you;94498435583053824;4;;
BIDU Just sold Aug 145 puts and bought 160 calls for a net debit of 155;94491744502161408;2a;;
CPT2010 dang 17 medium term on good corporate earnings from bidu amzn sina yoku sohu;94569080954175488;4;;
Waiting on monday bidu;94517540058963969;2a;;
My latest vid over at TST  The Week Ahead  Q2 GDP data lots of growth names reporting BIDU NFLX GMCR UA GG ;94764167256485888;4;;
Stock Market Trading Watch List For Monday 72511 AAPL GOOG BIDU GS RIMM WPI GSM CVH ETN TAP VRTX GLD;94977576086409216;2a;;
BIDU easy setup same chart as friday awaiting move from earnings ;94980134918045696;4;;
RT Themotleyfool Chinas Google just got its very own Chrome Baidu BIDU rolls out its own web browser to snare more users ;94875252605206528;4;;
72511 Earnings Announcements Annaly Capital NLY Baidu BIDU Eaton ETN KimberlyClark KMB Netflix NFLX Overstock OSTK Six Flags SIX;94887117448151040;2b;;
load up on BIDU Baidu Inc on monday they report earnings after the bell;94901915791540224;2b;;
A fes earnings of note for Monday  APC  BHICTXSBIDUETNNFLXTXNNLYSREVTRCR;95138313828188162;4;;
 NEW POST EARNINGS ROULETTE BIDU AAPL CAT RVBD TZOO ;95128173565575168;2b;;
RT StockTwits RT TraderOnTheLake My top 10 favourite stocks to trade from the current Stocktwits 50 list PCLN  ;95127389125885952;4;;
Its a good thing BIDU can just fudge their numbers;95138867732160512;2a;;
NFLX BIDU report earnings Mon  and that is just the start for IBD 50 earnings this week ;95146018156453889;2a;;
BIDU Has Not Confirmed Bullish Ascending Triangle Breakout Next Entry Looks To Be Area Shown On Chart;95147166678519808;2a;;
Denniswbielik Jasonameeks on deck this week fslr lvs lmt x bidu chdn gmcr v cop xom decisions to come;95213469023993858;4;;
BIDU great video on the technical trade of it ;95195774119444480;2a;;
XQuickFixX bought at the wrong time late and got stopped out bidu is still my biggest winner to date buying next test of support;52491135368704000;4;;
BIDU  BIDU puts out 293 from 200 aver  ;52465426654961664;0;;
BIDU  re BIDU believe so but profits could not resist I held off selling Friday and WELL worth the wait  ;52467801113374720;4;;
BIDU  how low do you think BIDU can go tomorrow if the mkt loses 51 I am thinking 130 maybe ;52490437608480768;2a;;
BIDU  Very nice BIDU is going to make another move down tomorrow I am quite sure and I am quite sure BIDU will be ;52467714312257536;0;;
BIDU short interest ;95256443325906944;2a;;
earnings release dates for leading stocks this week BIDU NFLX JAZZ BIIB ILMN ARMH TNAV ACOM;95278805878448128;4;;
Trades Ready for NFLX BIDU CMI X UA and that is just tomorrowTues morn earningsman I love earnings season;95316345666801664;4;;
Another big earnings day overshadowed by debt ceiling issue  Still work to do NLY BIDU BRCM ETN NFLX SCCO VIX;95306603221368832;2a;;
DOW MSFT CMI BIDU  WINNING;95516222795423744;4;;
RT StockTwits Properly Vetted RT Nike46 These 8 stocks all on StockTwits 50 IBD 50 and my Watchlist 50 AAPL BIDU CLF FOSL JA ;95523752116359168;2a;;
RT Timseymour Barrons slams US social networking we crunch the China numbers NTES BIDU RENN SOHU GOOG  ;95523714908688384;2a;;
POT CF looking good  new hod BIDU still running;95490722467282944;4;;
15 min into the opening bell best performing St50 stocks are bidu crox pcln cf;95490250490654720;4;;
ETN raises guidance market coming back after down premarket triple digits NFLX BIDU on deck NLY OPEN APC VIX;95518288259461120;4;;
In 3 min live from Wall Street trading floor of Smbcapital HCA LO ETFC MCP PEP BIDU  your requests ;95530730167349248;2a;;
NFLX is not only hot tech reporting after bell BIDU up 2 Alltime high Chinas GOOG now has market cap of 54B Thats 3X YHOO Wow;95564308590759936;4;;
Both my IRAs are up today maybe because they contain AAPL NFLX GOOG BIDU ARMH  p;95539570959073280;4;;
RT TraderFlorida Market down and several stocks up NFLX CYOU BIDU AAPL GOOG MA PCLN  SOHU etc all you need is 1  2 of these  ;95551934634786816;4;;
RT Smarterstops Worksheet for Stocktwits50  PCLN RES CLF BIDU OIS FMX;95547828348264448;2a;;
All in all featured leaders holding up well CYOU 65 NFLX 18  FCFS 15 BIDU 19 AAPL 14 etc;95578574689546240;4;;
BIDU held 25 of position into earnings after a doubling using optionsfree ride worked well with WYNN and AAPL so far;95584918305906688;4;;
Alfietrade Nice calls in BRCM and BIDU bro  you been all over those 2;95593482432950273;4;;
Earnings Play  2 correct calls on NFLX and BIDU and a wrong call on BRCM;95593958062833665;2a;;
Earnings tonight  Long a little BIDU here into them Will wait for report on NFLX and see if opportunity presents itself TXN no thanks;95583670567571459;2b;;
ah movers up BRCM QCOM DRV BRCM  BIDU  Sympathy movers SINA SOHU YOKU RENN  IMAX touch over 25  down NFLX APC EEM TXN;95594068763086848;2b;;
tocktwit StockTwits Reporting After the Close NFLX APC BIDU TXN CNI BRCM SANM Mor   ;95571520839098369;2a;;
Still holding BIDU and NTES nice;95606093765558272;4;;
Earnings Results on Holdings 3 winners MCD  BIDU  AAPL 1 loser ALB beat earnings but dropped off I will take 3 outta 4 any day;95596610859450368;4;;
Hope to be glad to own AMZN SINA SOHU and DANG same as with BIDU today;95611541759590400;4;;
missed biduI just have a hard time with accounting in Chinaremember fuqi;95596646624264193;2a;;
EEM  ah movers up BRCM QCOM DRV BRCM  BIDU amp Sympathy mo messageid65542168;95596957946494976;4;;
Ericjackson if YHOO would not always screw up itwouldbe a  great sympathy play on BIDU Do you see a st catalyst for YHOOex Bartz leavin;95613021187096576;2b;;
Afterhours  movers Broadcom BRCM 859 Baidu BIDU 701 RentACenter RCII 803 Netflix NFLX777;95597379063001088;4;;
GOOG AAPL BIDU GS all appear to be working here;95667343002308608;4;;
GS SOHU AMZN on watch for tomorrow after scans showed vol and rel Strength moving in May pick up more BIDU based on action;95655455061315584;4;;
AfterHours Going Long on Baidu Shorting Broadcom and Netflix BIDU BRCM NFLX;95617045919580161;4;;
CrappyStockTips never liked growth rate on GOOG prefer AAPL already techweb heavy with BIDU;95670163994705921;2a;;
Vray23 Just buy BIDU and AAPL oh and a little ISRG also;95709510852804608;4;;
RT ReutersTech Baidu sees strong third quarter on  ads BIDU GOOG;95700381694296065;4;;
CrappyStockTips I do not see the point in owning two webbased companies in a 45 stock portfolio BIDU is flatout better than GOOG;95673742356787200;2b;;
Earnings is a gamble watch BIDU and NFLX;95774647114670081;2b;;
Recap Charts  Music today GOOG BIDU NFLX PCLN PNRA CMG AMZN   ;95802582433411072;2a;;
watching  DANG BIDU YOKU F UA PBR RSH  live chatroom is open  email tomTomwillardtradingcom;95843342251868161;2a;;
RT AnniDayTrades Recap Charts  Music today GOOG BIDU NFLX PCLN PNRA CMG AMZN    ;95822639364448256;2a;;
Early gainers BIDU 652 16675 RIO 138 7290 NOK 122 579 BHP 092 9471 GOOG 047 62186 AAPL 021 39932;95803000186077184;4;;
RT Inloworbit Vray23 Just buy BIDU and AAPL oh and a little ISRG also lt that is what I am hearing;95728604784238592;4;;
RT KeeneOnMarket Check out the results in earnings in BIDU and NFLX here easy to understand and always free p ;95738071030571008;4;;
On watch  open Top AfterHours Movers on Earnings  Beyond BIDU BRCM COMV HXL NFLX SANM SPWRA TXN ;95801678741250049;4;;
Earnings Recap Netflix Texas Instruments Baidu Make Waves NFLX BIDU TXN  ;95815404659802112;4;;
SOHU SINA CYOU NTES etc all following up nicely on BIDUs strong earnings report yesterday in after hours;95852432524972032;4;;
Robertgariepy Nervous about what  CMI  BIDU went great have NFLX put spreads;95847660900200448;2b;;
FADE the GAPS  CMI GRA LXK RSH BIDU BRCM    FILL the GAPS  MMM ITW AKS STM NFLX PCAR STEC;95849116789248000;2b;;
my CYOU swing up  probably thanks to BIDU earnings yday;95845995451138049;2a;;
All Time New Highs outta the gate AAPL AEC BIDU BRY BTI CYOU CR DPZ MIICF PM SHPGY RGR GRA;95851660915654657;4;;
RT InvestorPlace Good morning tweeps Tuesdays 52Wk Highs  Lows via NASDAQ are  Highs AAPL BIDU VRTS Lows HGSI ORRF SBRA;95848882491228160;4;;
BIDU  Yes would like to see BIDU 130 tomorrow ;52493230746501121;2a;;
RT TradeMinder HedgefundPLAY great short for BIDU I could not catch it too bad;52534922136649730;4;;
RT Alleyinsider Huge Chinese Portal Sina Ditches Google As Search Partner SINA GOOG BIDU by Pegobry ;52705722521235457;2b;;
TraderFlorida   Question  is that not a bearish engulfing bar on BIDU;52541276490432512;2a;;
Baidu Takes Authors Fire   BIDU  ;52508247080448000;2a;;
Baidu Under Fire for Copyright Infringement on Writers  WSJcom bidu how not mention han han letter;52513760971202560;0;;
SOHU and NTES have a lot of catching up to do  SINA and BIDU have been getting new highs;52596404530577408;2b;;
YUM not doing much ZSL flat need to add to SOHU here cant decide about entering BIDU will wait;95869939033964544;2a;;
2 Trillion Tuesday Still No Deal BIDU DIA FAS HOLI IMAX IWM NLY PCLN QLD QQQ SPY SQQQ XLF;95863484360826880;2a;;
RT DigEastAsia Baidu BIDU to pass Yahoo YHOO this year  ;95862973922426881;4;;
Crazy volume BIDU BRCM COV GSK LXK RSH SVU WFT ;95856661599756288;4;;
Heres my watchlist for the day AKS BIDU BRCM CIGX CMI COV CRME GRA GURE ITW NFLX REDF RSH SANM VLTR WAT;95872604019232768;2a;;
AAPL YNDX 3797 fib BIDU WPRT WLT MCP NFLX PCLN HLX IDCC FCX LNKD CYOU FIO 3022  3280 levels FRAN VHC;95855384580988928;2a;;
wwwCenturyStocksnet  Daytrades  Short term  Long term Picks  Daytraders Chatroom coming soon  AAPL BIDU AKS MOS CLF MCP;95894496943931392;2a;;
Get all your stock market recap after the bell SPX AMZN BIDU NFLX MMM here ;95917049531998208;2a;;
Top ST MercenaryMike Firstadopter EddyElfenbein Bryanpatton TMTanalyst DynamicDividend Brysapp BIDU NFLX RSH ;95915954449563648;4;;
RT Ivanhoff Best of StockTwits this morning MercenaryMike Firstadopter EddyElfenbein and more on BIDU NFLX RSH ;95916392091631616;4;;
You need to look at  gain versus  gain BIDU gain is paled compared to BRCM;95907776395620352;2b;;
IACI Quarterly Earnings on Deck  IACI GOOG YHOO AOL MSFT BIDU NWSA;95945591653277696;4;;
Currently holding BIDU NTES CF overnight;95938244511932418;2a;;
Sabrient topranked Buyrated stocks that had great earnings reports today include DPZ CMI BIDU RSH BRCM LXK AMZN LVS ;95957939407425536;4;;
long BIDU for late day romp  not loving my LXK short;95931327559368704;4;;
We said in early June that large cap tech is place to be in 2011look at MSFTIBMAAPLGOOGBIDUAMZNNFLXDELLINTC up 6;95940152333058051;4;;
AllInOptions BIDU CMI WFT LVS DOW and almost bot AMZN WINNING;95967728145399808;4;;
NTES brokeout today with the help of BIDU earnings on more than 2x 10day avg volume;95974240305692672;4;;
In my IRAs AAPL AMZN BIDU NFLX GOOG CRUS ARMH QCOM NXPI DNDN HGSI AGNC CYS ARR;95961164613287936;2a;;
Stock Futures Lower On Debt Ceiling Impasse Stocks To Watch AMZN AAPL BIDU BA DOW GG HES LVS ;96184338529521664;0;;
2days ALL TIME NEW HIGHS Closed Up 125x  ADV 100 trading at least 2yrs AEC BIDU CYOU DPZ GRA HSY PAG RGR RHHBY TUP;95974687867289600;4;;
RT InvestorPlace Wednesdays 52Wk Highs and Lows via NASDAQ  Highs AAPL BIDU SHPGY Lows ORRF OKSBP STBZ ;96214737385299968;2b;;
up 3 in BIDU good deal since my LULU swing stopped out;96225763086434305;4;;
successfully launches Beidou navigation satellite number 9 into space FXI BIDU CHL CTRP CHU HMIN get it;96035695738617856;4;;
RT WallstCS IACInterActiveCorp Earnings Cheat Sheet Tops Analysts Expectations  IACI GOOG YHOO AOL MSFT  ;96212867266789376;4;;
